ac_gene_id	length_ac
ENSACAG00000001240	4536
ENSACAG00000001241	2124
ENSACAG00000001243	1168
ENSACAG00000001244	1615
ENSACAG00000001245	5264
ENSACAG00000001246	432
ENSACAG00000001250	3516
ENSACAG00000001251	333
ENSACAG00000001252	4120
ENSACAG00000001253	1618
ENSACAG00000001255	687
ENSACAG00000001256	6419
ENSACAG00000001257	471
ENSACAG00000001258	669
ENSACAG00000001260	1683
ENSACAG00000001261	4536
ENSACAG00000001262	2744
ENSACAG00000001263	384
ENSACAG00000001264	1418
ENSACAG00000001265	432
ENSACAG00000001266	4626
ENSACAG00000001267	561
ENSACAG00000001268	213
ENSACAG00000001269	1156
ENSACAG00000001270	4899
ENSACAG00000001271	4442
ENSACAG00000001272	1922
ENSACAG00000001274	596
ENSACAG00000001276	3936
ENSACAG00000001279	686
ENSACAG00000001280	375
ENSACAG00000001281	2686
ENSACAG00000001282	1690
ENSACAG00000001283	913
ENSACAG00000001285	4622
ENSACAG00000001286	3994
ENSACAG00000001287	4407
ENSACAG00000001288	2409
ENSACAG00000001289	5797
ENSACAG00000001290	2100
ENSACAG00000001291	3303
ENSACAG00000001292	2705
ENSACAG00000001293	954
ENSACAG00000001294	3642
ENSACAG00000001296	1391
ENSACAG00000001297	1758
ENSACAG00000001298	1374.5
ENSACAG00000001299	3838
ENSACAG00000001300	3398
ENSACAG00000001301	5712
ENSACAG00000001302	1555
ENSACAG00000001304	6012
ENSACAG00000001305	381
ENSACAG00000001306	1846
ENSACAG00000001307	3675
ENSACAG00000001310	995
ENSACAG00000001313	6718
ENSACAG00000001314	2722
ENSACAG00000001318	2492
ENSACAG00000001319	1524
ENSACAG00000001320	1705
ENSACAG00000001322	291
ENSACAG00000001323	2025
ENSACAG00000001324	1423
ENSACAG00000001325	1056
ENSACAG00000001327	3082
ENSACAG00000001328	3337
ENSACAG00000001329	3816
ENSACAG00000001330	1981
ENSACAG00000001331	273
ENSACAG00000001332	1235
ENSACAG00000001333	6957
ENSACAG00000001334	1418
ENSACAG00000001335	528
ENSACAG00000001336	4735
ENSACAG00000001337	366
ENSACAG00000001338	1727
ENSACAG00000001339	420
ENSACAG00000001340	1032
ENSACAG00000001341	651
ENSACAG00000001342	3581
ENSACAG00000001343	805
ENSACAG00000001344	1404
ENSACAG00000001346	5554
ENSACAG00000001347	5871
ENSACAG00000001348	1760
ENSACAG00000001349	1562
ENSACAG00000001350	3286
ENSACAG00000001351	4138
ENSACAG00000001352	2000
ENSACAG00000001353	1077
ENSACAG00000001354	2766
ENSACAG00000001355	4835
ENSACAG00000001356	2508
ENSACAG00000001358	4112
ENSACAG00000001359	3147
ENSACAG00000001360	5699.5
ENSACAG00000001361	3243
ENSACAG00000001362	1062
ENSACAG00000001363	1776
ENSACAG00000001364	5095
ENSACAG00000001365	2064
ENSACAG00000001366	15624
ENSACAG00000001367	1661
ENSACAG00000001368	4586
ENSACAG00000001369	6853
ENSACAG00000001370	3441
ENSACAG00000001371	1823
ENSACAG00000001373	756
ENSACAG00000001375	402
ENSACAG00000001376	3863
ENSACAG00000001377	5948
ENSACAG00000001378	1012
ENSACAG00000001379	1383
ENSACAG00000001380	1302.5
ENSACAG00000001381	2088
ENSACAG00000001382	1038
ENSACAG00000001384	3123
ENSACAG00000001386	1104
ENSACAG00000001387	357
ENSACAG00000001388	2695
ENSACAG00000001389	201
ENSACAG00000001390	4479
ENSACAG00000001391	2162
ENSACAG00000001393	3105
ENSACAG00000001394	3543
ENSACAG00000001395	1743
ENSACAG00000001396	5041
ENSACAG00000001397	499
ENSACAG00000001398	3128
ENSACAG00000001399	2296
ENSACAG00000001400	306
ENSACAG00000001401	2238
ENSACAG00000001402	1527
ENSACAG00000001403	2905
ENSACAG00000001404	1558
ENSACAG00000001405	3687
ENSACAG00000001406	4827
ENSACAG00000001407	2820
ENSACAG00000001408	1095
ENSACAG00000001410	1746
ENSACAG00000001411	8044
ENSACAG00000001412	3875
ENSACAG00000001414	2474
ENSACAG00000001415	1104
ENSACAG00000001416	1575
ENSACAG00000001417	4340
ENSACAG00000001418	5420
ENSACAG00000001420	301
ENSACAG00000001421	5853
ENSACAG00000001422	5951
ENSACAG00000001423	1542.5
ENSACAG00000001424	1577
ENSACAG00000001426	5781
ENSACAG00000001427	636
ENSACAG00000001428	5835
ENSACAG00000001430	1887
ENSACAG00000001431	405.5
ENSACAG00000001432	3828
ENSACAG00000001433	567
ENSACAG00000001436	2521
ENSACAG00000001437	5995
ENSACAG00000001438	2358
ENSACAG00000001439	2091
ENSACAG00000001440	762
ENSACAG00000001441	1823
ENSACAG00000001442	585
ENSACAG00000001444	246
ENSACAG00000001445	675
ENSACAG00000001446	1200
ENSACAG00000001448	2480
ENSACAG00000001449	1564
ENSACAG00000001451	2242
ENSACAG00000001452	8121
ENSACAG00000001453	1114
ENSACAG00000001454	2631
ENSACAG00000001456	2009
ENSACAG00000001457	1099
ENSACAG00000001459	2337
ENSACAG00000001460	7069
ENSACAG00000001461	1602
ENSACAG00000001462	3920
ENSACAG00000001463	1234
ENSACAG00000001464	648
ENSACAG00000001468	3496
ENSACAG00000001469	768
ENSACAG00000001470	614
ENSACAG00000001471	2990
ENSACAG00000001472	4161
ENSACAG00000001473	606
ENSACAG00000001474	1710
ENSACAG00000001475	717
ENSACAG00000001476	5464
ENSACAG00000001479	1374
ENSACAG00000001481	630
ENSACAG00000001482	1114
ENSACAG00000001483	360
ENSACAG00000001484	969
ENSACAG00000001485	1623
ENSACAG00000001486	4210
ENSACAG00000001487	1680
ENSACAG00000001488	5399
ENSACAG00000001489	1706
ENSACAG00000001491	5194
ENSACAG00000001492	4717
ENSACAG00000001493	861
ENSACAG00000001494	2056
ENSACAG00000001495	2889
ENSACAG00000001496	711
ENSACAG00000001497	444
ENSACAG00000001499	2896
ENSACAG00000001501	2041
ENSACAG00000001502	3954
ENSACAG00000001503	2638
ENSACAG00000001504	4375
ENSACAG00000001505	669
ENSACAG00000001506	1605
ENSACAG00000001507	2676
ENSACAG00000001508	7316
ENSACAG00000001509	813
ENSACAG00000001510	2331
ENSACAG00000001511	1872
ENSACAG00000001512	2145
ENSACAG00000001513	6653
ENSACAG00000001515	4487
ENSACAG00000001517	210
ENSACAG00000001519	2529
ENSACAG00000001520	4760
ENSACAG00000001521	2912
ENSACAG00000001523	2109
ENSACAG00000001524	6467
ENSACAG00000001526	3349
ENSACAG00000001527	751
ENSACAG00000001528	1550
ENSACAG00000001529	2433
ENSACAG00000001530	738
ENSACAG00000001531	1011
ENSACAG00000001533	2660
ENSACAG00000001535	2037
ENSACAG00000001536	648
ENSACAG00000001537	2829
ENSACAG00000001538	810
ENSACAG00000001540	1296
ENSACAG00000001541	3267
ENSACAG00000001542	1816
ENSACAG00000001543	4323
ENSACAG00000001544	4059
ENSACAG00000001545	6223
ENSACAG00000001546	3885
ENSACAG00000001547	1782
ENSACAG00000001548	1053
ENSACAG00000001549	3290
ENSACAG00000001550	2695
ENSACAG00000001551	3299
ENSACAG00000001552	3485
ENSACAG00000001554	5570
ENSACAG00000001555	1566.5
ENSACAG00000001556	4668
ENSACAG00000001557	3909
ENSACAG00000001558	2113
ENSACAG00000001559	1636
ENSACAG00000001560	876
ENSACAG00000001561	5156
ENSACAG00000001562	1431
ENSACAG00000001563	2248
ENSACAG00000001564	4027
ENSACAG00000001566	2769
ENSACAG00000001567	8461
ENSACAG00000001569	1933
ENSACAG00000001570	3103
ENSACAG00000001571	2691
ENSACAG00000001572	7817
ENSACAG00000001573	460
ENSACAG00000001574	5977
ENSACAG00000001575	2388
ENSACAG00000001576	1279
ENSACAG00000001578	903
ENSACAG00000001579	414
ENSACAG00000001580	3545
ENSACAG00000001581	2520
ENSACAG00000001582	1355
ENSACAG00000001583	1193
ENSACAG00000001584	2540
ENSACAG00000001585	4362
ENSACAG00000001586	5767
ENSACAG00000001587	2633
ENSACAG00000001588	981
ENSACAG00000001589	1403
ENSACAG00000001590	2674
ENSACAG00000001591	4979
ENSACAG00000001592	4052
ENSACAG00000001593	3946
ENSACAG00000001594	4738
ENSACAG00000001595	5233
ENSACAG00000001596	3068
ENSACAG00000001597	5180
ENSACAG00000001599	1876
ENSACAG00000001600	2474
ENSACAG00000001601	505.5
ENSACAG00000001602	7293
ENSACAG00000001604	255
ENSACAG00000001605	792
ENSACAG00000001606	2102
ENSACAG00000001607	2827
ENSACAG00000001608	8351
ENSACAG00000001609	208
ENSACAG00000001610	438
ENSACAG00000001611	2348
ENSACAG00000001612	5338
ENSACAG00000001613	7756
ENSACAG00000001614	1863
ENSACAG00000001615	1158
ENSACAG00000001617	3976
ENSACAG00000001618	1067
ENSACAG00000001619	1104
ENSACAG00000001620	3323
ENSACAG00000001621	1050
ENSACAG00000001622	6090
ENSACAG00000001623	3294
ENSACAG00000001625	3737
ENSACAG00000001626	6515
ENSACAG00000001627	3032
ENSACAG00000001628	1379
ENSACAG00000001630	5370
ENSACAG00000001631	2082
ENSACAG00000001632	5166
ENSACAG00000001633	1611
ENSACAG00000001635	2749.5
ENSACAG00000001636	4580
ENSACAG00000001637	1035
ENSACAG00000001638	1713
ENSACAG00000001639	4548
ENSACAG00000001641	1110
ENSACAG00000001642	1716
ENSACAG00000001643	2436
ENSACAG00000001644	7558
ENSACAG00000001645	6548
ENSACAG00000001646	3071
ENSACAG00000001647	1532
ENSACAG00000001649	1029
ENSACAG00000001650	2615
ENSACAG00000001651	975
ENSACAG00000001652	3464
ENSACAG00000001654	4368
ENSACAG00000001655	3978
ENSACAG00000001656	1161
ENSACAG00000001657	2172
ENSACAG00000001658	1158
ENSACAG00000001659	3295
ENSACAG00000001660	1476
ENSACAG00000001662	4135
ENSACAG00000001663	2061
ENSACAG00000001664	1772
ENSACAG00000001666	3181
ENSACAG00000001669	612
ENSACAG00000001671	1086
ENSACAG00000001672	198
ENSACAG00000001675	1908
ENSACAG00000001676	5657
ENSACAG00000001677	1590
ENSACAG00000001678	246
ENSACAG00000001679	3434
ENSACAG00000001680	1106
ENSACAG00000001682	3629
ENSACAG00000001683	4601
ENSACAG00000001684	876
ENSACAG00000001685	654
ENSACAG00000001686	264
ENSACAG00000001687	2224
ENSACAG00000001690	1128
ENSACAG00000001691	5973
ENSACAG00000001693	1572
ENSACAG00000001694	1541
ENSACAG00000001695	1981
ENSACAG00000001696	1442
ENSACAG00000001698	999
ENSACAG00000001701	13489
ENSACAG00000001702	848
ENSACAG00000001703	2486
ENSACAG00000001704	1801
ENSACAG00000001705	7638.5
ENSACAG00000001706	1635
ENSACAG00000001707	2442
ENSACAG00000001708	3268
ENSACAG00000001709	1510.5
ENSACAG00000001710	4228
ENSACAG00000001711	8975
ENSACAG00000001712	672
ENSACAG00000001713	6448
ENSACAG00000001714	960
ENSACAG00000001715	2986
ENSACAG00000001716	6995
ENSACAG00000001717	1863
ENSACAG00000001718	2860
ENSACAG00000001719	432
ENSACAG00000001720	1720
ENSACAG00000001721	1756.5
ENSACAG00000001722	7029
ENSACAG00000001723	3013
ENSACAG00000001725	6422
ENSACAG00000001726	1398
ENSACAG00000001727	2971
ENSACAG00000001728	1101
ENSACAG00000001729	1523
ENSACAG00000001730	1149
ENSACAG00000001731	3142
ENSACAG00000001732	4163
ENSACAG00000001733	4760
ENSACAG00000001734	5936
ENSACAG00000001735	7581
ENSACAG00000001736	1557
ENSACAG00000001737	1450
ENSACAG00000001739	6235
ENSACAG00000001740	1716
ENSACAG00000001741	2197
ENSACAG00000001742	5732
ENSACAG00000001743	3949
ENSACAG00000001744	1076
ENSACAG00000001745	3099
ENSACAG00000001746	890
ENSACAG00000001747	4665
ENSACAG00000001748	2145
ENSACAG00000001750	1203
ENSACAG00000001752	1377
ENSACAG00000001754	2913
ENSACAG00000001755	1321
ENSACAG00000001756	3337
ENSACAG00000001757	2675
ENSACAG00000001758	666
ENSACAG00000001759	4236
ENSACAG00000001760	1686
ENSACAG00000001761	10651
ENSACAG00000001762	1936
ENSACAG00000001764	1744
ENSACAG00000001765	3935
ENSACAG00000001767	4842
ENSACAG00000001768	2397
ENSACAG00000001769	4628
ENSACAG00000001770	2634
ENSACAG00000001771	1470
ENSACAG00000001772	1035
ENSACAG00000001773	348
ENSACAG00000001775	5385
ENSACAG00000001776	387
ENSACAG00000001777	315
ENSACAG00000001779	1712
ENSACAG00000001781	1059
ENSACAG00000001783	4393
ENSACAG00000001784	2293
ENSACAG00000001785	2072
ENSACAG00000001786	5832
ENSACAG00000001787	898
ENSACAG00000001789	2298
ENSACAG00000001791	6970
ENSACAG00000001792	318
ENSACAG00000001793	1258
ENSACAG00000001795	5782
ENSACAG00000001796	3876
ENSACAG00000001798	6526
ENSACAG00000001799	4912
ENSACAG00000001800	4389
ENSACAG00000001801	2214
ENSACAG00000001802	4325
ENSACAG00000001803	3333
ENSACAG00000001804	4799
ENSACAG00000001805	558
ENSACAG00000001806	1086
ENSACAG00000001807	405
ENSACAG00000001808	3372
ENSACAG00000001810	1283
ENSACAG00000001811	1794
ENSACAG00000001813	5914
ENSACAG00000001814	552
ENSACAG00000001815	156
ENSACAG00000001817	4505
ENSACAG00000001819	6389
ENSACAG00000001820	1472
ENSACAG00000001821	3669
ENSACAG00000001823	3689
ENSACAG00000001824	4259
ENSACAG00000001826	1346
ENSACAG00000001828	1305
ENSACAG00000001829	489
ENSACAG00000001830	1689
ENSACAG00000001831	1498
ENSACAG00000001832	1694
ENSACAG00000001833	657
ENSACAG00000001834	1543
ENSACAG00000001835	3339
ENSACAG00000001836	2382
ENSACAG00000001838	2935
ENSACAG00000001840	2371
ENSACAG00000001841	1320
ENSACAG00000001842	2459
ENSACAG00000001843	1470
ENSACAG00000001844	6464
ENSACAG00000001846	2957
ENSACAG00000001848	1014
ENSACAG00000001849	4542
ENSACAG00000001850	775
ENSACAG00000001851	2604
ENSACAG00000001852	2523
ENSACAG00000001853	4464
ENSACAG00000001854	1764
ENSACAG00000001855	1487
ENSACAG00000001856	1133
ENSACAG00000001857	2670
ENSACAG00000001858	5916
ENSACAG00000001859	1506
ENSACAG00000001860	766
ENSACAG00000001861	1625.5
ENSACAG00000001862	2918
ENSACAG00000001863	2924
ENSACAG00000001864	4579
ENSACAG00000001865	2466
ENSACAG00000001866	696
ENSACAG00000001869	1359
ENSACAG00000001870	5351
ENSACAG00000001871	3927
ENSACAG00000001873	3058
ENSACAG00000001874	1053
ENSACAG00000001875	5297
ENSACAG00000001877	3438
ENSACAG00000001878	4049
ENSACAG00000001879	677
ENSACAG00000001880	1764
ENSACAG00000001881	1134
ENSACAG00000001882	1203
ENSACAG00000001883	2489
ENSACAG00000001884	2666
ENSACAG00000001885	4261
ENSACAG00000001886	3186
ENSACAG00000001888	369
ENSACAG00000001889	4935
ENSACAG00000001891	3704
ENSACAG00000001892	6838
ENSACAG00000001893	5169
ENSACAG00000001894	754
ENSACAG00000001895	1956
ENSACAG00000001896	3654
ENSACAG00000001897	1845
ENSACAG00000001898	3056
ENSACAG00000001900	1573
ENSACAG00000001901	4044
ENSACAG00000001902	1530
ENSACAG00000001904	5067
ENSACAG00000001905	4883
ENSACAG00000001906	450
ENSACAG00000001907	3771
ENSACAG00000001908	1197
ENSACAG00000001909	3081
ENSACAG00000001910	2260
ENSACAG00000001911	5866
ENSACAG00000001912	2106
ENSACAG00000001913	543
ENSACAG00000001914	5219
ENSACAG00000001915	1992
ENSACAG00000001916	1220
ENSACAG00000001917	4987
ENSACAG00000001918	1731
ENSACAG00000001919	4742
ENSACAG00000001920	2237
ENSACAG00000001921	1252
ENSACAG00000001922	7009
ENSACAG00000001923	4934
ENSACAG00000001924	10971
ENSACAG00000001925	7681
ENSACAG00000001926	621
ENSACAG00000001927	2366
ENSACAG00000001928	4318
ENSACAG00000001929	1536
ENSACAG00000001931	1370
ENSACAG00000001932	405
ENSACAG00000001933	1362
ENSACAG00000001934	3679
ENSACAG00000001936	1989
ENSACAG00000001937	5788
ENSACAG00000001938	1068
ENSACAG00000001939	998
ENSACAG00000001940	2121
ENSACAG00000001941	414
ENSACAG00000001943	5777
ENSACAG00000001944	2475
ENSACAG00000001945	1902
ENSACAG00000001946	2636
ENSACAG00000001947	6276
ENSACAG00000001948	396
ENSACAG00000001949	4773
ENSACAG00000001950	1383
ENSACAG00000001951	1343
ENSACAG00000001952	396
ENSACAG00000001954	786
ENSACAG00000001956	2648
ENSACAG00000001957	261
ENSACAG00000001958	981
ENSACAG00000001960	892
ENSACAG00000001961	1128
ENSACAG00000001962	6257
ENSACAG00000001963	609
ENSACAG00000001964	690
ENSACAG00000001965	3672
ENSACAG00000001966	729
ENSACAG00000001968	2941
ENSACAG00000001969	2729
ENSACAG00000001970	3913
ENSACAG00000001971	3030
ENSACAG00000001972	2557
ENSACAG00000001973	5258
ENSACAG00000001974	2222
ENSACAG00000001975	3426
ENSACAG00000001976	1200
ENSACAG00000001977	639
ENSACAG00000001978	4260
ENSACAG00000001979	1791
ENSACAG00000001980	1839
ENSACAG00000001981	2975
ENSACAG00000001983	1906
ENSACAG00000001984	3238
ENSACAG00000001987	261
ENSACAG00000001988	1862
ENSACAG00000001990	246
ENSACAG00000001991	1026.5
ENSACAG00000001992	198
ENSACAG00000001993	603
ENSACAG00000001994	3675
ENSACAG00000001995	3784
ENSACAG00000001996	909
ENSACAG00000001998	1008
ENSACAG00000001999	2032
ENSACAG00000002000	892
ENSACAG00000002001	1309
ENSACAG00000002002	993
ENSACAG00000002003	1626
ENSACAG00000002004	3598
ENSACAG00000002005	2381
ENSACAG00000002006	735
ENSACAG00000002007	3262
ENSACAG00000002008	2070
ENSACAG00000002009	2696
ENSACAG00000002010	759
ENSACAG00000002011	1807
ENSACAG00000002012	1770
ENSACAG00000002013	2411
ENSACAG00000002014	1766
ENSACAG00000002015	2876
ENSACAG00000002017	5490
ENSACAG00000002018	1725
ENSACAG00000002019	5715
ENSACAG00000002022	3366
ENSACAG00000002023	1260
ENSACAG00000002025	1287
ENSACAG00000002026	4197
ENSACAG00000002027	786
ENSACAG00000002029	2031
ENSACAG00000002030	2893
ENSACAG00000002031	8078
ENSACAG00000002032	5947
ENSACAG00000002033	1826
ENSACAG00000002034	3321
ENSACAG00000002035	942
ENSACAG00000002036	1422
ENSACAG00000002037	4848
ENSACAG00000002040	2970
ENSACAG00000002041	1989
ENSACAG00000002042	1384
ENSACAG00000002043	1101
ENSACAG00000002045	2134
ENSACAG00000002046	6790
ENSACAG00000002047	1373
ENSACAG00000002048	1291
ENSACAG00000002049	1761
ENSACAG00000002050	4500
ENSACAG00000002051	2027
ENSACAG00000002052	1635
ENSACAG00000002053	5478
ENSACAG00000002054	1551
ENSACAG00000002056	4891
ENSACAG00000002058	3984
ENSACAG00000002059	781
ENSACAG00000002060	6777
ENSACAG00000002061	1097
ENSACAG00000002062	4521
ENSACAG00000002063	8109
ENSACAG00000002064	558
ENSACAG00000002065	3811
ENSACAG00000002066	4702
ENSACAG00000002067	16620
ENSACAG00000002068	1336
ENSACAG00000002070	165
ENSACAG00000002071	2676
ENSACAG00000002072	4515
ENSACAG00000002073	5972
ENSACAG00000002074	1014
ENSACAG00000002076	1392
ENSACAG00000002077	4954
ENSACAG00000002078	921
ENSACAG00000002080	354
ENSACAG00000002081	900
ENSACAG00000002083	2852
ENSACAG00000002084	1527
ENSACAG00000002085	775
ENSACAG00000002086	4692
ENSACAG00000002087	900
ENSACAG00000002088	9042
ENSACAG00000002089	6694
ENSACAG00000002090	5877
ENSACAG00000002091	10175
ENSACAG00000002092	6183
ENSACAG00000002093	1604
ENSACAG00000002094	949
ENSACAG00000002096	3310
ENSACAG00000002097	6374
ENSACAG00000002098	2091
ENSACAG00000002099	678
ENSACAG00000002100	1660
ENSACAG00000002101	588
ENSACAG00000002102	5198
ENSACAG00000002103	1512
ENSACAG00000002107	3975
ENSACAG00000002110	1440
ENSACAG00000002113	1789
ENSACAG00000002114	1814
ENSACAG00000002115	2532
ENSACAG00000002116	868
ENSACAG00000002117	1296
ENSACAG00000002118	3351
ENSACAG00000002119	4396
ENSACAG00000002120	7722
ENSACAG00000002121	389
ENSACAG00000002122	1906.5
ENSACAG00000002123	4584
ENSACAG00000002124	2571
ENSACAG00000002125	4877
ENSACAG00000002126	950
ENSACAG00000002127	5386
ENSACAG00000002128	1790
ENSACAG00000002129	2329
ENSACAG00000002130	2188
ENSACAG00000002131	1011
ENSACAG00000002132	699
ENSACAG00000002133	649
ENSACAG00000002137	7856
ENSACAG00000002138	3795
ENSACAG00000002140	6064
ENSACAG00000002142	816
ENSACAG00000002143	2939
ENSACAG00000002144	1328
ENSACAG00000002145	683
ENSACAG00000002146	1260
ENSACAG00000002147	977
ENSACAG00000002149	8943
ENSACAG00000002150	4985
ENSACAG00000002152	339
ENSACAG00000002154	675
ENSACAG00000002155	7026
ENSACAG00000002156	5933
ENSACAG00000002157	1272
ENSACAG00000002158	1839
ENSACAG00000002159	1300
ENSACAG00000002160	762
ENSACAG00000002161	2124
ENSACAG00000002162	2646
ENSACAG00000002163	1451
ENSACAG00000002164	5685
ENSACAG00000002165	3559
ENSACAG00000002166	270
ENSACAG00000002168	942
ENSACAG00000002169	1043
ENSACAG00000002171	5156
ENSACAG00000002172	2186
ENSACAG00000002175	5350
ENSACAG00000002177	6257
ENSACAG00000002178	528
ENSACAG00000002179	405
ENSACAG00000002180	5255
ENSACAG00000002181	1317
ENSACAG00000002182	6753
ENSACAG00000002183	444
ENSACAG00000002184	2948
ENSACAG00000002186	1195
ENSACAG00000002188	2825.5
ENSACAG00000002189	7346
ENSACAG00000002190	3314
ENSACAG00000002192	2405
ENSACAG00000002194	273
ENSACAG00000002195	2645
ENSACAG00000002197	3019
ENSACAG00000002198	363
ENSACAG00000002199	2841
ENSACAG00000002200	5420
ENSACAG00000002201	820
ENSACAG00000002203	1940
ENSACAG00000002204	7358
ENSACAG00000002208	327
ENSACAG00000002209	6246
ENSACAG00000002210	4589
ENSACAG00000002211	3030
ENSACAG00000002212	2790
ENSACAG00000002214	2481
ENSACAG00000002216	405
ENSACAG00000002217	4639
ENSACAG00000002218	5819
ENSACAG00000002219	10173
ENSACAG00000002220	1554
ENSACAG00000002222	5199
ENSACAG00000002223	4250
ENSACAG00000002224	7135
ENSACAG00000002227	681
ENSACAG00000002228	1384.5
ENSACAG00000002229	1284
ENSACAG00000002231	777
ENSACAG00000002232	3908.5
ENSACAG00000002233	2952
ENSACAG00000002234	2230
ENSACAG00000002237	99
ENSACAG00000002238	1570
ENSACAG00000002239	4012
ENSACAG00000002240	534
ENSACAG00000002241	2638
ENSACAG00000002242	2996
ENSACAG00000002245	1349
ENSACAG00000002246	4342
ENSACAG00000002247	1356
ENSACAG00000002249	1336
ENSACAG00000002251	666
ENSACAG00000002252	3936
ENSACAG00000002254	6310
ENSACAG00000002255	4127
ENSACAG00000002256	2219
ENSACAG00000002257	3523
ENSACAG00000002258	738
ENSACAG00000002259	612
ENSACAG00000002260	13622
ENSACAG00000002261	4033
ENSACAG00000002262	5370
ENSACAG00000002263	794
ENSACAG00000002264	2654
ENSACAG00000002265	2976
ENSACAG00000002266	3297
ENSACAG00000002267	2239
ENSACAG00000002268	5879
ENSACAG00000002269	3134
ENSACAG00000002270	6182
ENSACAG00000002271	6626
ENSACAG00000002273	1377
ENSACAG00000002274	6509
ENSACAG00000002275	3752
ENSACAG00000002276	3134
ENSACAG00000002277	4795
ENSACAG00000002278	5040
ENSACAG00000002279	1734
ENSACAG00000002280	1470
ENSACAG00000002281	5177
ENSACAG00000002282	6201
ENSACAG00000002283	1053
ENSACAG00000002284	1904
ENSACAG00000002285	2188
ENSACAG00000002286	759
ENSACAG00000002288	251
ENSACAG00000002289	1296
ENSACAG00000002290	3210
ENSACAG00000002291	3561
ENSACAG00000002292	1732
ENSACAG00000002293	2069
ENSACAG00000002294	3595
ENSACAG00000002295	5088
ENSACAG00000002296	9381
ENSACAG00000002297	1863
ENSACAG00000002298	843
ENSACAG00000002299	1958
ENSACAG00000002300	7592
ENSACAG00000002301	6817
ENSACAG00000002302	2480
ENSACAG00000002303	4772
ENSACAG00000002304	2092
ENSACAG00000002306	2062
ENSACAG00000002307	426
