hs_gene_id	mm_gene_id	mm_homol	ac_gene_id	ac_homol	gene_symbol
ENSG00000049167	ENSMUSG00000021694	ortholog_one2one	ENSACAG00000025440	ortholog_one2many	ERCC8
ENSG00000137166	ENSMUSG00000023991	ortholog_one2one	ENSACAG00000002366	ortholog_one2one	FOXP4
ENSG00000184221	ENSMUSG00000046160	ortholog_one2one			OLIG1
ENSG00000133612	ENSMUSG00000023353	ortholog_one2one	ENSACAG00000010229	ortholog_one2many	AGAP3
ENSG00000133612	ENSMUSG00000023353	ortholog_one2one	ENSACAG00000023826	ortholog_one2many	AGAP3
ENSG00000126733	ENSMUSG00000025592	ortholog_one2one	ENSACAG00000013802	ortholog_one2one	DACH2
ENSG00000233608	ENSMUSG00000007805	ortholog_one2one	ENSACAG00000011825	ortholog_one2many	TWIST2
ENSG00000178338					ZNF354B
ENSG00000265763	ENSMUSG00000044519	ortholog_one2one	ENSACAG00000007731	ortholog_one2one	ZNF488
ENSG00000152766	ENSMUSG00000024774	ortholog_one2one	ENSACAG00000000760	ortholog_one2one	ANKRD22
ENSG00000167528	ENSMUSG00000022987	ortholog_one2one	ENSACAG00000023620	ortholog_many2many	ZNF641
ENSG00000167528	ENSMUSG00000022987	ortholog_one2one	ENSACAG00000022389	ortholog_many2many	ZNF641
ENSG00000167528	ENSMUSG00000022987	ortholog_one2one	ENSACAG00000004271	ortholog_many2many	ZNF641
ENSG00000167528	ENSMUSG00000022987	ortholog_one2one	ENSACAG00000025867	ortholog_many2many	ZNF641
ENSG00000170374	ENSMUSG00000060284	ortholog_one2one	ENSACAG00000000606	ortholog_one2one	SP7
ENSG00000139154	ENSMUSG00000030232	ortholog_one2one	ENSACAG00000017531	ortholog_one2one	AEBP2
ENSG00000151136	ENSMUSG00000020042	ortholog_one2one	ENSACAG00000015113	ortholog_one2one	BTBD11
ENSG00000166211	ENSMUSG00000004359	ortholog_one2one	ENSACAG00000016809	ortholog_one2one	SPIC
ENSG00000139445	ENSMUSG00000042002	ortholog_one2one	ENSACAG00000011719	ortholog_one2one	FOXN4
ENSG00000140044	ENSMUSG00000034271	ortholog_one2one	ENSACAG00000016944	ortholog_one2one	JDP2
ENSG00000168096	ENSMUSG00000022515	ortholog_one2one	ENSACAG00000001091	ortholog_one2one	ANKS3
ENSG00000197044			ENSACAG00000023000	ortholog_one2many	ZNF441
ENSG00000177599			ENSACAG00000023000	ortholog_one2many	ZNF491
ENSG00000171295			ENSACAG00000023000	ortholog_one2many	ZNF440
ENSG00000189144			ENSACAG00000003802	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000025459	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000004237	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000003835	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000010386	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000027129	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000023721	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000023940	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000025291	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000014018	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000012005	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000005094	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000025636	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000006158	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000025016	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000011401	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000012859	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000010220	ortholog_many2many	ZNF573
ENSG00000189144			ENSACAG00000010529	ortholog_many2many	ZNF573
ENSG00000171970			ENSACAG00000023000	ortholog_one2many	ZNF57
ENSG00000197587	ENSMUSG00000028707	ortholog_one2one	ENSACAG00000001951	ortholog_one2one	DMBX1
ENSG00000116205	ENSMUSG00000028619	ortholog_one2one	ENSACAG00000014158	ortholog_one2one	TCEANC2
ENSG00000176256	ENSMUSG00000048686	ortholog_one2one			HMGB4
ENSG00000182463	ENSMUSG00000047907	ortholog_one2one	ENSACAG00000012691	ortholog_one2one	TSHZ2
ENSG00000169548			ENSACAG00000014184	ortholog_one2many	ZNF280A
ENSG00000275499					ZNF280A
ENSG00000100124	ENSMUSG00000033055	ortholog_one2one	ENSACAG00000015428	ortholog_one2one	ANKRD54
ENSG00000163795	ENSMUSG00000043059	ortholog_one2one	ENSACAG00000023340	ortholog_one2one	ZNF513
ENSG00000067082	ENSMUSG00000000078	ortholog_one2one	ENSACAG00000001166	ortholog_one2one	KLF6
ENSG00000179059	ENSMUSG00000051176	ortholog_one2one			ZFP42
ENSG00000155846	ENSMUSG00000033871	ortholog_one2one	ENSACAG00000015737	ortholog_one2one	PPARGC1B
ENSG00000152409	ENSMUSG00000021690	ortholog_one2one	ENSACAG00000016753	ortholog_one2one	JMY
ENSG00000248483	ENSMUSG00000093668	ortholog_one2one	ENSACAG00000017258	ortholog_one2many	POU5F2
ENSG00000197362	ENSMUSG00000051499	ortholog_one2one			ZNF786
ENSG00000266265	ENSMUSG00000073209	ortholog_one2one			KLF14
ENSG00000146926	ENSMUSG00000038204	ortholog_one2one			ASB10
ENSG00000168303	ENSMUSG00000094649	ortholog_one2many	ENSACAG00000017596	ortholog_one2one	MPLKIP
ENSG00000168303	ENSMUSG00000012429	ortholog_one2many	ENSACAG00000017596	ortholog_one2one	MPLKIP
ENSG00000143320	ENSMUSG00000004885	ortholog_one2one	ENSACAG00000015454	ortholog_one2one	CRABP2
ENSG00000122728	ENSMUSG00000031314	ortholog_one2many	ENSACAG00000014806	ortholog_one2many	TAF1L
ENSG00000118260	ENSMUSG00000025958	ortholog_one2one	ENSACAG00000009672	ortholog_one2one	CREB1
ENSG00000115966	ENSMUSG00000027104	ortholog_one2one	ENSACAG00000011326	ortholog_one2one	ATF2
ENSG00000005339	ENSMUSG00000022521	ortholog_one2one	ENSACAG00000012380	ortholog_one2one	CREBBP
ENSG00000228628					ATF6B
ENSG00000234539					ATF6B
ENSG00000213676	ENSMUSG00000015461	ortholog_one2one	ENSACAG00000010535	ortholog_one2one	ATF6B
ENSG00000168468					ATF6B
ENSG00000111269	ENSMUSG00000032652	ortholog_one2one	ENSACAG00000004363	ortholog_one2one	CREBL2
ENSG00000095794	ENSMUSG00000063889	ortholog_one2one	ENSACAG00000000947	ortholog_one2one	CREM
ENSG00000165259	ENSMUSG00000034551	ortholog_one2one	ENSACAG00000014116	ortholog_one2one	HDX
ENSG00000165192	ENSMUSG00000031382	ortholog_one2one	ENSACAG00000010695	ortholog_one2one	ASB11
ENSG00000148331	ENSMUSG00000039483	ortholog_one2one	ENSACAG00000008313	ortholog_one2one	ASB6
ENSG00000177981	ENSMUSG00000048175	ortholog_one2one	ENSACAG00000005535	ortholog_one2one	ASB8
ENSG00000102048	ENSMUSG00000031384	ortholog_one2one	ENSACAG00000010668	ortholog_one2many	ASB9
ENSG00000102048	ENSMUSG00000031384	ortholog_one2one	ENSACAG00000004391	ortholog_one2many	ASB9
ENSG00000198816	ENSMUSG00000047264	ortholog_one2one			ZNF358
ENSG00000105392	ENSMUSG00000041578	ortholog_one2one			CRX
ENSG00000196867			ENSACAG00000003802	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000025459	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000004237	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000003835	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000010386	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000027129	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000023721	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000023940	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000025291	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000014018	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000012005	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000005094	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000025636	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000006158	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000025016	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000011401	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000012859	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000010220	ortholog_many2many	ZFP28
ENSG00000196867			ENSACAG00000010529	ortholog_many2many	ZFP28
ENSG00000130700	ENSMUSG00000015627	ortholog_one2one	ENSACAG00000005064	ortholog_one2one	GATA5
ENSG00000130584	ENSMUSG00000027583	ortholog_one2one	ENSACAG00000003631	ortholog_one2one	ZBTB46
ENSG00000124092	ENSMUSG00000070495	ortholog_one2one	ENSACAG00000016243	ortholog_one2one	CTCFL
ENSG00000008405	ENSMUSG00000020038	ortholog_one2one	ENSACAG00000015184	ortholog_one2one	CRY1
ENSG00000275004	ENSMUSG00000049764	ortholog_one2one	ENSACAG00000014184	ortholog_one2many	ZNF280B
ENSG00000277421					ZNF280B
ENSG00000130701	ENSMUSG00000038980	ortholog_one2one	ENSACAG00000005062	ortholog_one2one	RBBP8NL
ENSG00000143799	ENSMUSG00000026496	ortholog_one2one	ENSACAG00000006189	ortholog_one2one	PARP1
ENSG00000146809	ENSMUSG00000029685	ortholog_one2one	ENSACAG00000000851	ortholog_one2one	ASB15
ENSG00000198881	ENSMUSG00000031204	ortholog_one2one	ENSACAG00000003014	ortholog_one2one	ASB12
ENSG00000133937	ENSMUSG00000021095	ortholog_one2one	ENSACAG00000012996	ortholog_one2one	GSC
ENSG00000184939	ENSMUSG00000031907	ortholog_one2one			ZFP90
ENSG00000167981	ENSMUSG00000039789	ortholog_one2one			ZNF597
ENSG00000197162					ZNF785
ENSG00000229809	ENSMUSG00000045251	ortholog_one2one			ZNF688
ENSG00000175183	ENSMUSG00000020186	ortholog_one2one	ENSACAG00000006675	ortholog_one2one	CSRP2
ENSG00000198464					ZNF480
ENSG00000258405					ZNF578
ENSG00000196724					ZNF418
ENSG00000173480					ZNF417
ENSG00000198028					ZNF560
ENSG00000171443	ENSMUSG00000109129	ortholog_one2many	ENSACAG00000029472	ortholog_one2many	ZNF524
ENSG00000171443	ENSMUSG00000051184	ortholog_one2many	ENSACAG00000029472	ortholog_one2many	ZNF524
ENSG00000188868			ENSACAG00000023000	ortholog_one2many	ZNF563
ENSG00000177045	ENSMUSG00000040841	ortholog_one2one			SIX5
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000003802	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000025459	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000004237	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000003835	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000010386	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000027129	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000023721	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000023940	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000025291	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000014018	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000012005	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000005094	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000025636	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000006158	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000025016	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000011401	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000012859	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000010220	ortholog_many2many	ZNF420
ENSG00000197050	ENSMUSG00000058402	ortholog_one2one	ENSACAG00000010529	ortholog_many2many	ZNF420
ENSG00000196357			ENSACAG00000013824	ortholog_one2many	ZNF565
ENSG00000018869	ENSMUSG00000109398	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZNF582
ENSG00000198440	ENSMUSG00000030443	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZNF583
ENSG00000153896					ZNF599
ENSG00000167785	ENSMUSG00000074500	ortholog_one2one			ZNF558
ENSG00000183072	ENSMUSG00000015579	ortholog_one2one	ENSACAG00000015142	ortholog_one2one	NKX2-5
ENSG00000160352	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF714
ENSG00000160352	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF714
ENSG00000160352	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF714
ENSG00000160352	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF714
ENSG00000160352	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF714
ENSG00000160352	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF714
ENSG00000186300			ENSACAG00000023000	ortholog_one2many	ZNF555
ENSG00000171827			ENSACAG00000013824	ortholog_one2many	ZNF570
ENSG00000143578	ENSMUSG00000027938	ortholog_one2one			CREB3L4
ENSG00000116273	ENSMUSG00000047777	ortholog_one2one	ENSACAG00000028993	ortholog_one2many	PHF13
ENSG00000159692	ENSMUSG00000037373	ortholog_one2one	ENSACAG00000010232	ortholog_one2one	CTBP1
ENSG00000174332	ENSMUSG00000034762	ortholog_one2one	ENSACAG00000008910	ortholog_one2one	GLIS1
ENSG00000168036	ENSMUSG00000006932	ortholog_one2one	ENSACAG00000004408	ortholog_one2one	CTNNB1
ENSG00000115593	ENSMUSG00000055027	ortholog_one2one	ENSACAG00000008484	ortholog_one2one	SMYD1
ENSG00000257923	ENSMUSG00000029705	ortholog_one2one	ENSACAG00000015088	ortholog_one2one	CUX1
ENSG00000170448	ENSMUSG00000072889	ortholog_one2one	ENSACAG00000006640	ortholog_one2one	NFXL1
ENSG00000272602	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF595
ENSG00000272602	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF595
ENSG00000272602	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF595
ENSG00000272602	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF595
ENSG00000272602	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF595
ENSG00000272602	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF595
ENSG00000170561	ENSMUSG00000001504	ortholog_one2one	ENSACAG00000000694	ortholog_one2one	IRX2
ENSG00000165066	ENSMUSG00000063672	ortholog_one2one			NKX6-3
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000023124	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000025321	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000023239	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000026848	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000024210	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000027246	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000027528	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000023395	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000026879	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000025667	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000025114	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000022603	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000027577	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000027143	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000025247	ortholog_many2many	ZNF483
ENSG00000173258	ENSMUSG00000038630	ortholog_one2one	ENSACAG00000024581	ortholog_many2many	ZNF483
ENSG00000101883	ENSMUSG00000053909	ortholog_one2many			RHOXF1
ENSG00000101883	ENSMUSG00000051038	ortholog_one2many			RHOXF1
ENSG00000101883	ENSMUSG00000050197	ortholog_one2many			RHOXF1
ENSG00000102383	ENSMUSG00000033906	ortholog_one2one	ENSACAG00000001382	ortholog_one2one	ZDHHC15
ENSG00000119919	ENSMUSG00000044220	ortholog_one2one	ENSACAG00000003684	ortholog_one2one	NKX2-3
ENSG00000153071	ENSMUSG00000022150	ortholog_one2one	ENSACAG00000010173	ortholog_one2one	DAB2
ENSG00000276644	ENSMUSG00000055639	ortholog_one2one	ENSACAG00000000465	ortholog_one2one	DACH1
ENSG00000231617					DAXX
ENSG00000204209	ENSMUSG00000002307	ortholog_one2one			DAXX
ENSG00000206279					DAXX
ENSG00000206206					DAXX
ENSG00000229396					DAXX
ENSG00000227046					DAXX
ENSG00000179588	ENSMUSG00000049577	ortholog_one2one	ENSACAG00000024733	ortholog_one2one	ZFPM1
ENSG00000184517	ENSMUSG00000055835	ortholog_one2one	ENSACAG00000003884	ortholog_one2many	ZFP1
ENSG00000175322	ENSMUSG00000033883	ortholog_one2many			ZNF519
ENSG00000183791			ENSACAG00000005103	ortholog_one2many	TCEB3C
ENSG00000105516	ENSMUSG00000059824	ortholog_one2one	ENSACAG00000015667	ortholog_one2one	DBP
ENSG00000167554					ZNF610
ENSG00000251369					ZNF550
ENSG00000170684	ENSMUSG00000011267	ortholog_one2one			ZNF296
ENSG00000160570	ENSMUSG00000054499	ortholog_one2one	ENSACAG00000029646	ortholog_one2one	DEDD2
ENSG00000249709			ENSACAG00000023000	ortholog_one2many	ZNF564
ENSG00000242852	ENSMUSG00000074472	ortholog_one2many	ENSACAG00000023000	ortholog_one2many	ZNF709
ENSG00000197647			ENSACAG00000023000	ortholog_one2many	ZNF433
ENSG00000178150					ZNF114
ENSG00000189042			ENSACAG00000014483	ortholog_one2many	ZNF567
ENSG00000188283	ENSMUSG00000099689	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZNF383
ENSG00000197020	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF100
ENSG00000197020	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF100
ENSG00000197020	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF100
ENSG00000197020	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF100
ENSG00000197020	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF100
ENSG00000197020	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF100
ENSG00000274746					ZNF100
ENSG00000171817			ENSACAG00000013824	ortholog_one2many	ZNF540
ENSG00000179862	ENSMUSG00000070803	ortholog_one2one			CITED4
ENSG00000167986	ENSMUSG00000024740	ortholog_one2one	ENSACAG00000017758	ortholog_one2one	DDB1
ENSG00000134574	ENSMUSG00000002109	ortholog_one2one	ENSACAG00000003132	ortholog_one2one	DDB2
ENSG00000175197	ENSMUSG00000025408	ortholog_one2one	ENSACAG00000006736	ortholog_one2one	DDIT3
ENSG00000106624	ENSMUSG00000020473	ortholog_one2one	ENSACAG00000022067	ortholog_one2one	AEBP1
ENSG00000108654	ENSMUSG00000020719	ortholog_one2one	ENSACAG00000000843	ortholog_one2many	DDX5
ENSG00000108654	ENSMUSG00000020719	ortholog_one2one	ENSACAG00000025568	ortholog_one2many	DDX5
ENSG00000104964	ENSMUSG00000054452	ortholog_one2one	ENSACAG00000010925	ortholog_one2many	AES
ENSG00000178175	ENSMUSG00000050919	ortholog_one2one	ENSACAG00000009713	ortholog_one2one	ZNF366
ENSG00000177468	ENSMUSG00000045591	ortholog_one2one			OLIG3
ENSG00000146757	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF92
ENSG00000146757	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF92
ENSG00000146757	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF92
ENSG00000146757	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF92
ENSG00000146757	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF92
ENSG00000146757	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF92
ENSG00000197123	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF679
ENSG00000197123	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF679
ENSG00000197123	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF679
ENSG00000197123	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF679
ENSG00000197123	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF679
ENSG00000197123	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF679
ENSG00000181444	ENSMUSG00000068551	ortholog_one2one			ZNF467
ENSG00000180535	ENSMUSG00000052271	ortholog_one2one	ENSACAG00000012378	ortholog_one2one	BHLHA15
ENSG00000172748					ZNF596
ENSG00000107249	ENSMUSG00000052942	ortholog_one2one	ENSACAG00000003374	ortholog_one2one	GLIS3
ENSG00000175787	ENSMUSG00000053297	ortholog_one2one	ENSACAG00000016858	ortholog_one2one	ZNF169
ENSG00000176896	ENSMUSG00000051224	ortholog_one2one	ENSACAG00000001680	ortholog_one2one	TCEANC
ENSG00000004848	ENSMUSG00000035277	ortholog_one2one	ENSACAG00000008268	ortholog_one2one	ARX
ENSG00000130511	ENSMUSG00000070003	ortholog_one2one			SSBP4
ENSG00000180613	ENSMUSG00000035946	ortholog_one2one	ENSACAG00000010497	ortholog_one2one	GSX2
ENSG00000196705	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF431
ENSG00000196705	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF431
ENSG00000196705	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF431
ENSG00000196705	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF431
ENSG00000196705	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF431
ENSG00000196705	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF431
