am_gene_id	length_am
AMISG001458	2068
AMISG001459	1684
AMISG001460	735
AMISG001461	658
AMISG001462	1739
AMISG001463	1080.5
AMISG001464	1024
AMISG001465	1378
AMISG001466	1204
AMISG001467	1777
AMISG001468	939.5
AMISG001469	1049
AMISG001470	1199
AMISG001471	1173
AMISG001472	418
AMISG001473	6043
AMISG001474	578
AMISG001475	1279.5
AMISG001476	2418
AMISG001477	2781
AMISG001478	1287
AMISG001479	634
AMISG001480	2380.5
AMISG001481	594
AMISG001482	3718
AMISG001483	5040
AMISG001484	645
AMISG001485	2152
AMISG001486	494
AMISG001487	2392
AMISG001488	2129
AMISG001489	757
AMISG001490	2649
AMISG001491	429
AMISG001492	776
AMISG001493	1643
AMISG001494	1499
AMISG001495	4490
AMISG001496	1249
AMISG001497	707
AMISG001498	475
AMISG001499	413
AMISG001500	995
AMISG001501	1185
AMISG001502	1303
AMISG001503	1104
AMISG001504	537
AMISG001505	1381.5
AMISG001506	1159
AMISG001507	1259
AMISG001508	1307
AMISG001509	1164
AMISG001510	932
AMISG001511	651
AMISG001512	681
AMISG001513	1380
AMISG001514	548
AMISG001515	1105
AMISG001516	757
AMISG001517	2169
AMISG001518	694
AMISG001519	1727.5
AMISG001520	2183
AMISG001521	948
AMISG001522	2515
AMISG001523	2534
AMISG001524	1087
AMISG001525	1046
AMISG001526	1862
AMISG001527	1105.5
AMISG001528	595
AMISG001529	939
AMISG001530	784
AMISG001531	1252
AMISG001532	619
AMISG001533	2893
AMISG001534	900
AMISG001535	2310
AMISG001536	1562
AMISG001537	1578.5
AMISG001538	3665.5
AMISG001539	1470
AMISG001540	2816
AMISG001541	1002
AMISG001542	1182
AMISG001543	1371
AMISG001544	1255
AMISG001545	2622
AMISG001546	6562
AMISG001547	1676
AMISG001548	1691.5
AMISG001549	405
AMISG001550	3558
AMISG001551	1268
AMISG001552	1031
AMISG001553	2314
AMISG001554	2543
AMISG001555	10512
AMISG001556	2408
AMISG001557	1469
AMISG001558	2282
AMISG001559	1839
AMISG001560	3327
AMISG001561	1401
AMISG001562	860
AMISG001563	1571
AMISG001564	2639
AMISG001565	1002
AMISG001566	819
AMISG001567	871
AMISG001568	1120
AMISG001569	5245
AMISG001570	2312
AMISG001571	1599
AMISG001572	1605
AMISG001573	1108
AMISG001574	826.5
AMISG001575	1981
AMISG001576	1398
AMISG001577	1866
AMISG001578	1712
AMISG001579	1330
AMISG001580	1792.5
AMISG001581	1110
AMISG001582	1530
AMISG001583	844
AMISG001584	1716
AMISG001585	1619
AMISG001586	2011
AMISG001587	1392
AMISG001588	1926
AMISG001589	1792
AMISG001590	2176
AMISG001591	1855
AMISG001592	983
AMISG001593	1139
AMISG001594	960
AMISG001595	1642
AMISG001596	1010
AMISG001597	2135
AMISG001598	1085
AMISG001599	2544
AMISG001600	1513
AMISG001601	3834
AMISG001602	2428
AMISG001603	1017
AMISG001604	912
AMISG001605	2943
AMISG001606	752
AMISG001607	1250
AMISG001608	1760
AMISG001609	1315
AMISG001610	999
AMISG001611	4038
AMISG001612	7518.5
AMISG001613	2020
AMISG001614	1170
AMISG001615	1885
AMISG001616	2245
AMISG001617	1144
AMISG001618	2683
AMISG001619	1455.5
AMISG001620	1331
AMISG001621	4369
AMISG001622	2528
AMISG001623	3257
AMISG001624	855
AMISG001625	1552
AMISG001626	3490
AMISG001627	774
AMISG001628	1180
AMISG001629	1775
AMISG001630	721
AMISG001631	788
AMISG001632	386
AMISG001633	3653
AMISG001634	1973
AMISG001635	1308
AMISG001636	1959
AMISG001637	1840
AMISG001638	5308
AMISG001639	4420.5
AMISG001640	1033
AMISG001641	1359.5
AMISG001642	1727
AMISG001643	2486
AMISG001644	4913
AMISG001645	772
AMISG001646	2141.5
AMISG001647	5292
AMISG001648	1188
AMISG001649	1912.5
AMISG001650	2038
AMISG001651	2510
AMISG001652	1733
AMISG001653	5594
AMISG001654	2768
AMISG001655	3392
AMISG001656	538
AMISG001657	1187
AMISG001658	1013
AMISG001659	446.5
AMISG001660	1396
AMISG001661	2574
AMISG001662	2411
AMISG001663	3152
AMISG001664	3097
AMISG001665	1050
AMISG001666	926
AMISG001667	558
AMISG001668	1732
AMISG001669	2486
AMISG001670	1140
AMISG001671	3396
AMISG001672	2369
AMISG001673	982
AMISG001674	7142
AMISG001675	3867
AMISG001676	3127.5
AMISG001677	716
AMISG001678	1899
AMISG001679	299
AMISG001680	1479
AMISG001681	1775
AMISG001682	1850
AMISG001683	10326
AMISG001684	2764
AMISG001685	943
AMISG001686	1932
AMISG001687	1311
AMISG001688	4445
AMISG001689	1491.5
AMISG001690	1121
AMISG001691	1335
AMISG001692	1445
AMISG001693	7644.5
AMISG001694	1318
AMISG001695	830
AMISG001696	3460
AMISG001697	647
AMISG001698	2246.5
AMISG001699	1651
AMISG001700	1955
AMISG001701	2457
AMISG001702	1874
AMISG001703	1595
AMISG001704	1285
AMISG001705	1966
AMISG001706	1408
AMISG001707	1404
AMISG001708	912
AMISG001709	1451
AMISG001710	2414
AMISG001711	2585
AMISG001712	2583
AMISG001713	1069
AMISG001714	1551
AMISG001715	1063
AMISG001716	8688
AMISG001717	3804
AMISG001718	4304.5
AMISG001719	622
AMISG001720	1757.5
AMISG001721	1573
AMISG001722	3548
AMISG001723	4215
AMISG001724	4027
AMISG001725	1068
AMISG001726	1430
AMISG001727	5689
AMISG001728	649
AMISG001729	1792.5
AMISG001730	1920
AMISG001731	2002
AMISG001732	2439
AMISG001733	2290.5
AMISG001734	14890
AMISG001735	1076
AMISG001736	1884
AMISG001737	3276
AMISG001738	526
AMISG001739	944
AMISG001740	2318
AMISG001741	2881
AMISG001742	1982
AMISG001743	2502
AMISG001744	1041
AMISG001745	1533
AMISG001746	1751
AMISG001747	1272
AMISG001748	647.5
AMISG001749	1064
AMISG001750	710
AMISG001751	345
AMISG001752	1158
AMISG001753	547
AMISG001754	6048
AMISG001755	1159
AMISG001756	1260
AMISG001757	1787
AMISG001758	964
AMISG001759	591
AMISG001760	559
AMISG001761	2080
AMISG001762	2691
AMISG001763	1525
AMISG001764	1220
AMISG001765	661
AMISG001766	1457
AMISG001767	786
AMISG001768	1314
AMISG001769	1433
AMISG001770	1298
AMISG001771	3614.5
AMISG001772	768
AMISG001773	1705
AMISG001774	1762
AMISG001775	1218.5
AMISG001776	1793.5
AMISG001777	1699
AMISG001778	2096
AMISG001779	3240
AMISG001780	385
AMISG001781	896
AMISG001782	1266
AMISG001783	5105
AMISG001784	1493
AMISG001785	1364.5
AMISG001786	1270
AMISG001787	1210
AMISG001788	2342
AMISG001789	1296
AMISG001790	1543
AMISG001791	1739
AMISG001792	1341
AMISG001793	3658
AMISG001794	1473
AMISG001795	929
AMISG001796	649
AMISG001797	2539
AMISG001798	1770
AMISG001799	1886
AMISG001800	3342
AMISG001801	3477.5
AMISG001802	829
AMISG001803	1886
AMISG001804	1399
AMISG001805	956
AMISG001806	1777
AMISG001807	1988
AMISG001808	1291
AMISG001809	3289.5
AMISG001810	2743
AMISG001811	4890
AMISG001812	1412
AMISG001813	2733
AMISG001814	2403
AMISG001815	2738
AMISG001816	798
AMISG001817	2886
AMISG001818	752
AMISG001819	1295
AMISG001820	2369
AMISG001821	564
AMISG001822	621
AMISG001823	631
AMISG001824	1963
AMISG001825	2857
AMISG001826	4357.5
AMISG001827	790
AMISG001828	1551
AMISG001829	1227
AMISG001830	1469.5
AMISG001831	1550
AMISG001832	731
AMISG001833	3434.5
AMISG001834	3168.5
AMISG001835	1771
AMISG001836	2022
AMISG001837	1728.5
AMISG001838	1653
AMISG001839	1127
AMISG001840	4189
AMISG001841	619
AMISG001842	1401
AMISG001843	2300
AMISG001844	636
AMISG001845	2983
AMISG001846	1552
AMISG001847	964
AMISG001848	3129
AMISG001849	1132
AMISG001850	594
AMISG001851	1214
AMISG001852	1934
AMISG001853	2895
AMISG001854	579
AMISG001855	1078
AMISG001856	1729
AMISG001857	754
AMISG001858	1011.5
AMISG001859	558
AMISG001860	1526
AMISG001861	737
AMISG001862	3693
AMISG001863	2047
AMISG001864	2518.5
AMISG001865	870
AMISG001866	954.5
AMISG001867	1974
AMISG001868	3969
AMISG001869	1457
AMISG001870	1081
AMISG001871	573
AMISG001872	1168
AMISG001873	1225
AMISG001874	6741.5
AMISG001875	3715
AMISG001876	2315
AMISG001877	1453
AMISG001878	1550
AMISG001879	2179
AMISG001880	971
AMISG001881	1326
AMISG001882	790.5
AMISG001883	644
AMISG001884	895.5
AMISG001885	5490
AMISG001886	1272.5
AMISG001887	633
AMISG001888	1154
AMISG001889	1545
AMISG001890	1108
AMISG001891	1606
AMISG001892	1619
AMISG001893	1198
AMISG001894	3395
AMISG001895	1443
AMISG001896	735
AMISG001897	3124
AMISG001898	3550
AMISG001899	1325.5
AMISG001900	2342
AMISG001901	4783
AMISG001902	2688.5
AMISG001903	1479
AMISG001904	648
AMISG001905	1117
AMISG001906	4264
AMISG001907	3136
AMISG001908	3076
AMISG001909	3094
AMISG001910	2097.5
AMISG001911	1390
AMISG001912	1052
AMISG001913	736
AMISG001914	1152
AMISG001915	710
AMISG001916	2024
AMISG001917	1076
AMISG001918	2507
AMISG001919	1620
AMISG001920	2762
AMISG001921	2451
AMISG001922	1313.5
AMISG001923	1595
AMISG001924	670
AMISG001925	4150
AMISG001926	2576
AMISG001927	1773
AMISG001928	805
AMISG001929	3732
AMISG001930	1878
AMISG001931	1477
AMISG001932	474
AMISG001933	1834
AMISG001934	1696
AMISG001935	1573
AMISG001936	1997
AMISG001937	890.5
AMISG001938	3536
AMISG001939	2827
AMISG001940	2169
AMISG001941	984
AMISG001942	1691
AMISG001943	5213
AMISG001944	2629
AMISG001945	1384.5
AMISG001946	2508
AMISG001947	944
AMISG001948	1491
AMISG001949	2307
AMISG001950	1372
AMISG001951	1329
AMISG001952	723.5
AMISG001953	2699
AMISG001954	1981
AMISG001955	2054.5
AMISG001956	1682
AMISG001957	474
AMISG001958	1418
AMISG001959	745
AMISG001960	1108
AMISG001961	1381
AMISG001962	2006
AMISG001963	902
AMISG001964	1778
AMISG001965	1366
AMISG001966	1555
AMISG001967	1357
AMISG001968	959
AMISG001969	3638
AMISG001970	1068
AMISG001971	383
AMISG001972	1620
AMISG001973	1687.5
AMISG001974	1276
AMISG001975	2233
AMISG001976	1088
AMISG001977	1870
AMISG001978	2229.5
AMISG001979	3013
AMISG001980	2969
AMISG001981	1728
AMISG001982	1120
AMISG001983	705
AMISG001984	975.5
AMISG001985	2349
AMISG001986	6569
AMISG001987	753
AMISG001988	592
AMISG001989	1155
AMISG001990	2502.5
AMISG001991	528
AMISG001992	1492
AMISG001993	1730
AMISG001994	1285.5
AMISG001995	958
AMISG001996	706
AMISG001997	803
AMISG001998	1766
AMISG001999	407
AMISG002000	795
AMISG002001	1820
AMISG002002	1330
AMISG002003	1351
AMISG002004	824
AMISG002005	1586
AMISG002006	1389.5
AMISG002007	1489
AMISG002008	748.5
AMISG002009	2340
AMISG002010	5529
AMISG002011	2698
AMISG002012	548
AMISG002013	1502
AMISG002014	6522.5
AMISG002015	1379
AMISG002016	1451
AMISG002017	1205
AMISG002018	1001.5
AMISG002019	617
AMISG002020	888
AMISG002021	1515
AMISG002022	757
AMISG002023	658
AMISG002024	1511
AMISG002025	2153
AMISG002026	1481
AMISG002027	1218
AMISG002028	592
AMISG002029	743
AMISG002030	968
AMISG002031	540
AMISG002032	8382.5
AMISG002033	1414
AMISG002034	1508
AMISG002035	1232
AMISG002036	549.5
AMISG002037	3213
AMISG002038	1405
AMISG002039	1934
AMISG002040	564
AMISG002041	5373
AMISG002042	1597
AMISG002043	725
AMISG002044	561
AMISG002045	1572
AMISG002046	1486
AMISG002047	570
AMISG002048	5695
AMISG002049	1114
AMISG002050	2546
AMISG002051	612
AMISG002052	2155
AMISG002053	945
AMISG002054	3591
AMISG002055	6056
AMISG002056	7832
AMISG002057	611
AMISG002058	919
AMISG002059	369
AMISG002060	5565
AMISG002061	1899
AMISG002062	794
AMISG002063	1791
AMISG002064	1934.5
AMISG002065	733
AMISG002066	1942
AMISG002067	1542
AMISG002068	626
AMISG002069	1894
AMISG002070	2171
AMISG002071	3072.5
AMISG002072	698
AMISG002073	1677
AMISG002074	1484
AMISG002075	1427
AMISG002076	1163
AMISG002077	3479
AMISG002078	1194.5
AMISG002079	1956
AMISG002080	884
AMISG002081	503
AMISG002082	1175
AMISG002083	977
AMISG002084	1172.5
AMISG002085	1313
AMISG002086	656
AMISG002087	4339
AMISG002088	880
AMISG002089	1095.5
AMISG002090	1233
AMISG002091	831
AMISG002092	2847
AMISG002093	5208
AMISG002094	782
AMISG002095	1322
AMISG002096	674
AMISG002097	532
AMISG002098	1013
AMISG002099	2363
AMISG002100	3426
AMISG002101	2445
AMISG002102	690
AMISG002103	864
AMISG002104	733.5
AMISG002105	1479
AMISG002106	1309
AMISG002107	1391
AMISG002108	5882.5
AMISG002109	1980
AMISG002110	2915
AMISG002111	2480
AMISG002112	4337
AMISG002113	624
AMISG002114	2027
AMISG002115	2107
AMISG002116	1766
AMISG002117	6314
AMISG002118	1227
AMISG002119	2803
AMISG002120	2448
AMISG002121	807
AMISG002122	442
AMISG002123	445
AMISG002124	1913
AMISG002125	3587
AMISG002126	3159
AMISG002127	492
AMISG002128	714
AMISG002129	547
AMISG002130	1865
AMISG002131	660
AMISG002132	3013
AMISG002133	696
AMISG002134	2185
AMISG002135	648
AMISG002136	2062
AMISG002137	1957
AMISG002138	1350
AMISG002139	1601
AMISG002140	2159
AMISG002141	472
AMISG002142	1202
AMISG002143	4385
AMISG002144	2096
AMISG002145	451
AMISG002146	1848
AMISG002147	1089
AMISG002148	1966.5
AMISG002149	744
AMISG002150	3813.5
AMISG002151	1258
AMISG002152	1833
AMISG002153	3269
AMISG002154	3774.5
AMISG002155	812
AMISG002156	1120
AMISG002157	810.5
AMISG002158	912
AMISG002159	2349.5
AMISG002160	1541
AMISG002161	1070.5
AMISG002162	1507
AMISG002163	2048
AMISG002164	3087
AMISG002165	1227
AMISG002166	1243
AMISG002167	830
AMISG002168	1420
AMISG002169	1701
AMISG002170	2400
AMISG002171	1416
AMISG002172	817
AMISG002173	1432
AMISG002174	950
AMISG002175	1556
AMISG002176	1251
AMISG002177	1406
AMISG002178	1375
AMISG002179	1488
AMISG002180	1958
AMISG002181	519
AMISG002182	1715
AMISG002183	1521
AMISG002184	707
AMISG002185	863
AMISG002186	1110
AMISG002187	1457
AMISG002188	3054
AMISG002189	1607
AMISG002190	638
AMISG002191	978
AMISG002192	722
AMISG002193	3332
AMISG002194	1616
AMISG002195	1424
AMISG002196	2284.5
AMISG002197	743
AMISG002198	1404
AMISG002199	2616.5
AMISG002200	769
AMISG002201	1704
AMISG002202	3272
AMISG002203	1307
AMISG002204	1590
AMISG002205	1784
AMISG002206	1273
AMISG002207	751
AMISG002208	1608
AMISG002209	759
AMISG002210	2067
AMISG002211	2400
AMISG002212	2064
AMISG002213	2238
AMISG002214	1483
AMISG002215	1688
AMISG002216	1449
AMISG002217	1629
AMISG002218	782
AMISG002219	2484
AMISG002220	1007
AMISG002221	1520
AMISG002222	1909
AMISG002223	2040
AMISG002224	1434
AMISG002225	1499
AMISG002226	1352
AMISG002227	611
AMISG002228	5920
AMISG002229	655.5
AMISG002230	3834
AMISG002231	1823
AMISG002232	2944
AMISG002233	3451
AMISG002234	3923.5
AMISG002235	1404
AMISG002236	489
AMISG002237	3213.5
AMISG002238	562
AMISG002239	1008
AMISG002240	1367
AMISG002241	1321
AMISG002242	905
AMISG002243	1117
AMISG002244	757
AMISG002245	5506.5
AMISG002246	998.5
AMISG002247	2380.5
AMISG002248	533
AMISG002249	1290
AMISG002250	4248
AMISG002251	1667
AMISG002252	676
AMISG002253	1388
AMISG002254	4850
AMISG002255	1084
AMISG002256	1465
AMISG002257	1454
AMISG002258	981
AMISG002259	2589
AMISG002260	1121
AMISG002261	1626
AMISG002262	536
AMISG002263	2253
AMISG002264	863
AMISG002265	1871
AMISG002266	784
AMISG002267	1904
AMISG002268	1896
AMISG002269	923
AMISG002270	1296
AMISG002271	1537
AMISG002272	2284
AMISG002273	2280
AMISG002274	2175
AMISG002275	676
AMISG002276	643
AMISG002277	1760
AMISG002278	2213
AMISG002279	1434.5
AMISG002280	1578
AMISG002281	1459
AMISG002282	1903.5
AMISG002283	592
AMISG002284	1076
AMISG002285	5978
AMISG002286	2013
AMISG002287	1447
AMISG002288	3929.5
AMISG002289	1566
AMISG002290	859
AMISG002291	838
AMISG002292	1432
AMISG002293	2060
AMISG002294	8228.5
AMISG002295	1977
AMISG002296	1642
AMISG002297	731
AMISG002298	2013
AMISG002299	651
AMISG002300	2019
AMISG002301	2517.5
AMISG002302	823
AMISG002303	2062
AMISG002304	2155
AMISG002305	2505.5
AMISG002306	922.5
AMISG002307	1727
AMISG002308	642
AMISG002309	604
AMISG002310	1241.5
AMISG002311	708.5
AMISG002312	720
AMISG002313	2067
AMISG002314	850
AMISG002315	531
AMISG002316	4079.5
AMISG002317	434
AMISG002318	1050
AMISG002319	2207
AMISG002320	1216
AMISG002321	893
AMISG002322	3229.5
AMISG002323	2416
AMISG002324	2727
AMISG002325	669
AMISG002326	492
AMISG002327	1006.5
AMISG002328	1212
AMISG002329	1589
AMISG002330	1364
AMISG002331	1933
AMISG002332	1260.5
AMISG002333	557
AMISG002334	808
AMISG002335	5183.5
AMISG002336	2174
AMISG002337	740
AMISG002338	1345
AMISG002339	1847
AMISG002340	1262
AMISG002341	2326
AMISG002342	4843
AMISG002343	1644
AMISG002344	2385
AMISG002345	1467
AMISG002346	860
AMISG002347	3571
AMISG002348	2075
AMISG002349	1106
AMISG002350	1072
AMISG002351	3513
AMISG002352	2440
AMISG002353	3218
AMISG002354	1489
AMISG002355	1309
AMISG002356	1564
AMISG002357	2537.5
AMISG002358	1689
AMISG002359	703
AMISG002360	1913
AMISG002361	2589.5
AMISG002362	1402
AMISG002363	878
AMISG002364	1340
AMISG002365	701
AMISG002366	2025
AMISG002367	15845.5
AMISG002368	1568.5
AMISG002369	1303
AMISG002370	3323
AMISG002371	1060
AMISG002372	1361.5
AMISG002373	2831
AMISG002374	4110
AMISG002375	3118
AMISG002376	1602
AMISG002377	3133
AMISG002378	3793
AMISG002379	616
AMISG002380	2192
AMISG002381	1115
AMISG002382	957.5
AMISG002383	3153
AMISG002384	1046
AMISG002385	811
AMISG002386	1499
AMISG002387	1449
AMISG002388	3349.5
AMISG002389	828
AMISG002390	6572
AMISG002391	905
AMISG002392	2445
AMISG002393	3241
AMISG002394	1621
AMISG002395	1173
AMISG002396	2385
AMISG002397	762
AMISG002398	856
AMISG002399	1810
AMISG002400	879
AMISG002401	757
AMISG002402	727
AMISG002403	4729
AMISG002404	1667
AMISG002405	4031
AMISG002406	1037
AMISG002407	1307
AMISG002408	1060
AMISG002409	2862
AMISG002410	1177
AMISG002411	2170
AMISG002412	1286
AMISG002413	1660
AMISG002414	5184
AMISG002415	1736
AMISG002416	767
AMISG002417	1289
AMISG002418	2708
AMISG002419	713.5
AMISG002420	4829
AMISG002421	2253
AMISG002422	428
AMISG002423	858
AMISG002424	575
AMISG002425	802
AMISG002426	724
AMISG002427	993
AMISG002428	3894
AMISG002429	4665
AMISG002430	1111
AMISG002431	1052
AMISG002432	879
AMISG002433	2248
AMISG002434	4894
AMISG002435	2462
AMISG002436	1277.5
AMISG002437	1046
AMISG002438	4622
AMISG002439	827
AMISG002440	1318
AMISG002441	637
AMISG002442	932
AMISG002443	2846
AMISG002444	894
AMISG002445	875.5
AMISG002446	2078
AMISG002447	4085
AMISG002448	1833
AMISG002449	668
AMISG002450	3370
AMISG002451	1731
AMISG002452	1308
AMISG002453	1427
AMISG002454	2593.5
AMISG002455	2874
AMISG002456	5396
AMISG002457	1514
AMISG002458	1119.5
AMISG002459	1307
AMISG002460	6134
AMISG002461	3893
AMISG002462	1718.5
AMISG002463	1890
AMISG002464	1825.5
AMISG002465	1708
AMISG002466	1361
AMISG002467	2546
AMISG002468	1231
AMISG002469	3057.5
AMISG002470	3318
AMISG002471	1709
AMISG002472	3873
AMISG002473	3090.5
AMISG002474	516
AMISG002475	3791
AMISG002476	1706.5
AMISG002477	2932
AMISG002478	1336
AMISG002479	1446
AMISG002480	983
AMISG002481	903
AMISG002482	1995
AMISG002483	1804
AMISG002484	15843
AMISG002485	1101
AMISG002486	3055
AMISG002487	690
AMISG002488	1411.5
AMISG002489	298
AMISG002490	683
AMISG002491	1950
AMISG002492	2038
AMISG002493	659
AMISG002494	2155
AMISG002495	1828
AMISG002496	1667
AMISG002497	994
AMISG002498	1875
AMISG002499	1249
AMISG002500	923
AMISG002501	1497
AMISG002502	790
AMISG002503	1855
AMISG002504	3603
AMISG002505	574
AMISG002506	763
AMISG002507	1557
AMISG002508	1663
AMISG002509	8499
AMISG002510	1996.5
AMISG002511	1475
AMISG002512	3390
AMISG002513	1792.5
AMISG002514	5691
AMISG002515	2334
AMISG002516	1998
AMISG002517	2208.5
AMISG002518	2963
AMISG002519	2487.5
AMISG002520	394
AMISG002521	1304
AMISG002522	1394
AMISG002523	1389
AMISG002524	876
AMISG002525	567
AMISG002526	991
AMISG002527	4278
AMISG002528	8852
AMISG002529	1096
AMISG002530	2514
AMISG002531	2339
AMISG002532	720
AMISG002533	513
AMISG002534	1769
AMISG002535	3135.5
AMISG002536	1926
AMISG002537	356
AMISG002538	1802
AMISG002539	1300
AMISG002540	2396
AMISG002541	1225
AMISG002542	1466
AMISG002543	2232
AMISG002544	4003
AMISG002545	3077
AMISG002546	1507
AMISG002547	1627
AMISG002548	3338
AMISG002549	1749
AMISG002550	825
AMISG002551	2003.5
AMISG002552	809
AMISG002553	1278
AMISG002554	627
AMISG002555	5139.5
AMISG002556	969
AMISG002557	1459
AMISG002558	1600
AMISG002559	935.5
AMISG002560	869
AMISG002561	1604
AMISG002562	1253
AMISG002563	3492.5
AMISG002564	2346
AMISG002565	1670.5
AMISG002566	1656
AMISG002567	1722
AMISG002568	1344
AMISG002569	1169.5
AMISG002570	752
AMISG002571	881
AMISG002572	1314
AMISG002573	1714
AMISG002574	1232
AMISG002575	1675
AMISG002576	1686
AMISG002577	1402
AMISG002578	2603.5
AMISG002579	1579
AMISG002580	2719.5
AMISG002581	533
AMISG002582	2074
AMISG002583	1965
AMISG002584	1847
AMISG002585	1487
AMISG002586	1379
AMISG002587	1244
AMISG002588	917
AMISG002589	594
AMISG002590	1296.5
AMISG002591	1661
AMISG002592	1928
AMISG002593	617
AMISG002594	1392
AMISG002595	694
AMISG002596	695
AMISG002597	1901.5
AMISG002598	624
AMISG002599	2995
AMISG002600	1751
AMISG002601	1842.5
AMISG002602	1831
AMISG002603	2990
AMISG002604	6979
AMISG002605	16989.5
AMISG002606	583
AMISG002607	2799
AMISG002608	1233
AMISG002609	2120
AMISG002610	3066
AMISG002611	982
AMISG002612	711
AMISG002613	3277.5
AMISG002614	1486
AMISG002615	1705
AMISG002616	1873.5
AMISG002617	1200.5
AMISG002618	1269
AMISG002619	1769
AMISG002620	3232
AMISG002621	3057
AMISG002622	1629
AMISG002623	1270.5
AMISG002624	3329
AMISG002625	1728
AMISG002626	740
AMISG002627	607
AMISG002628	1181
AMISG002629	1505
AMISG002630	1210
AMISG002631	2173
AMISG002632	1716
AMISG002633	2869
AMISG002634	790
AMISG002635	3116.5
AMISG002636	958
AMISG002637	1805
AMISG002638	2050.5
AMISG002639	2033
AMISG002640	1984.5
AMISG002641	1184
AMISG002642	1293
AMISG002643	2748
AMISG002644	1407
AMISG002645	1524
AMISG002646	1259
AMISG002647	2477
